test_set,dataset_folder,method,postprocess,threshold,tp,fp,fn,tn,precision,recall,f1,iou,accuracy,specificity,false_positive_rate,false_negative_rate
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.48,87,2320,273,17800,0.03614457831325301,0.24166666666666667,0.06288398988073726,0.03246268656716418,0.873388671875,0.8846918489065606,0.11530815109343936,0.7583333333333333
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.49,87,2320,273,17800,0.03614457831325301,0.24166666666666667,0.06288398988073726,0.03246268656716418,0.873388671875,0.8846918489065606,0.11530815109343936,0.7583333333333333
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.5,87,2320,273,17800,0.03614457831325301,0.24166666666666667,0.06288398988073726,0.03246268656716418,0.873388671875,0.8846918489065606,0.11530815109343936,0.7583333333333333
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.51,29,932,331,19188,0.030176899063475548,0.08055555555555556,0.04390613171839516,0.02244582043343653,0.938330078125,0.9536779324055666,0.0463220675944334,0.9194444444444444
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.52,29,932,331,19188,0.030176899063475548,0.08055555555555556,0.04390613171839516,0.02244582043343653,0.938330078125,0.9536779324055666,0.0463220675944334,0.9194444444444444
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.53,29,932,331,19188,0.030176899063475548,0.08055555555555556,0.04390613171839516,0.02244582043343653,0.938330078125,0.9536779324055666,0.0463220675944334,0.9194444444444444
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.54,29,932,331,19188,0.030176899063475548,0.08055555555555556,0.04390613171839516,0.02244582043343653,0.938330078125,0.9536779324055666,0.0463220675944334,0.9194444444444444
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.55,29,932,331,19188,0.030176899063475548,0.08055555555555556,0.04390613171839516,0.02244582043343653,0.938330078125,0.9536779324055666,0.0463220675944334,0.9194444444444444
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.56,29,932,331,19188,0.030176899063475548,0.08055555555555556,0.04390613171839516,0.02244582043343653,0.938330078125,0.9536779324055666,0.0463220675944334,0.9194444444444444
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.57,29,932,331,19188,0.030176899063475548,0.08055555555555556,0.04390613171839516,0.02244582043343653,0.938330078125,0.9536779324055666,0.0463220675944334,0.9194444444444444
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.58,29,932,331,19188,0.030176899063475548,0.08055555555555556,0.04390613171839516,0.02244582043343653,0.938330078125,0.9536779324055666,0.0463220675944334,0.9194444444444444
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.59,29,932,331,19188,0.030176899063475548,0.08055555555555556,0.04390613171839516,0.02244582043343653,0.938330078125,0.9536779324055666,0.0463220675944334,0.9194444444444444
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.6,29,932,331,19188,0.030176899063475548,0.08055555555555556,0.04390613171839516,0.02244582043343653,0.938330078125,0.9536779324055666,0.0463220675944334,0.9194444444444444
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.61,29,932,331,19188,0.030176899063475548,0.08055555555555556,0.04390613171839516,0.02244582043343653,0.938330078125,0.9536779324055666,0.0463220675944334,0.9194444444444444
